time,avg_queue_time_a,avg_queue_time_b,avg_wait_time,avg_wait_person,avg_wait_person_a,avg_wait_person_b,total_agts,time_in_park,time_in_queue,average_score,average_profits,average_profits_a,average_profits_b
0.5574999999999999,0,0,0,0,0,0,3,0,0,100,0,0,0
1.1269000000003724,0,0,0,0,0,0,6,0,0,100,0,0,0
1.6692999999998137,0,0,0,0,0,0,7,0,0,100,0,0,0
2.240299999999814,0,1,0.5,0.3333333333333333,0,0.3333333333333333,9,0,0,100,0,0,0
2.7804000000003732,1.6666666666666667,1,1.3333333333333333,0.7272727272727273,0.45454545454545453,0.2727272727272727,11,0,0,100,0,0,0
3.338900000000374,1.6666666666666667,1,1.3333333333333333,0.5333333333333333,0.3333333333333333,0.2,15,0,0,100,0,0,0
3.8805000000000014,1.6666666666666667,1,1.3333333333333333,0.42105263157894735,0.2631578947368421,0.15789473684210525,19,0,0,100,0,0,0
4.437700000000189,1.6666666666666667,1,1.3333333333333333,0.34782608695652173,0.21739130434782608,0.13043478260869565,23,0,0,100,0,0,0
5.01960000000056,3.3333333333333335,1,2.1666666666666665,0.52,0.4,0.12,25,0,0,101.12906666666666,0.16,0.16,0
5.577200000000189,5,1,3,0.6666666666666666,0.5555555555555556,0.1111111111111111,27,0,0,102.15654320987653,0.2962962962962963,0.14814814814814814,0
6.118900000000376,5,1,3,0.6206896551724138,0.5172413793103449,0.10344827586206896,29,0,0,102.00781609195401,0.27586206896551724,0.13793103448275862,0.13793103448275862
6.687600000000561,5,2,3.5,0.65625,0.46875,0.1875,32,0,0,103.38208333333333,0.4375,0.3125,0.125
7.246400000000376,5,2,3.5,0.5675675675675675,0.40540540540540543,0.16216216216216217,38,5.5,0,102.78054054054054,0.3783783783783784,0.10810810810810811,0.10810810810810811
7.788100000000564,5,2,3.5,0.5384615384615384,0.38461538461538464,0.15384615384615385,40,5.5,0,104.17641025641026,0.5641025641025641,0.2564102564102564,0.3076923076923077
8.371799999999823,5,2,3.5,0.4666666666666667,0.3333333333333333,0.13333333333333333,46,5.5,0,104.21311111111112,0.5777777777777777,0.26666666666666666,0.17777777777777778
8.92950000000001,5,2,3.5,0.42857142857142855,0.30612244897959184,0.12244897959183673,51,6.566666666666666,0,103.8691836734694,0.5306122448979592,0.2857142857142857,0.16326530612244897
9.483299999999824,5,3,4,0.4897959183673469,0.30612244897959184,0.1836734693877551,51,6.566666666666666,0,103.83639455782314,0.5306122448979592,0.16326530612244897,0.3673469387755102
10.027000000000012,5,3,4,0.47058823529411764,0.29411764705882354,0.17647058823529413,53,6.566666666666666,0,103.68594771241831,0.5098039215686274,0.1568627450980392,0.35294117647058826
10.568900000000383,5,3,4,0.4528301886792453,0.2830188679245283,0.16981132075471697,55,6.566666666666666,0,103.54685534591195,0.49056603773584906,0.1509433962264151,0.33962264150943394
11.111400000000383,5,3,4,0.42857142857142855,0.26785714285714285,0.16071428571428573,58,6.566666666666666,0,104.8414880952381,0.6785714285714286,0.21428571428571427,0.35714285714285715
11.680400000000382,5,3,4,0.42105263157894735,0.2631578947368421,0.15789473684210525,59,6.566666666666666,0,105.24087719298247,0.7368421052631579,0.14035087719298245,0.3508771929824561
12.223700000000195,5,3,4,0.4067796610169492,0.2542372881355932,0.15254237288135594,61,6.566666666666666,0,110.78598870056497,1.3220338983050848,0.1694915254237288,0.576271186440678
12.79440000000038,5,3,4,0.38095238095238093,0.23809523809523808,0.14285714285714285,66,8.1,0,109.30751322751321,1.1428571428571428,0.4444444444444444,0.6984126984126984
13.335900000000375,5,3,4,0.34782608695652173,0.21739130434782608,0.13043478260869565,72,8.1,0,108.49816425120771,1.0434782608695652,0.14492753623188406,0.5797101449275363
13.865100000000561,5,4,4.5,0.38571428571428573,0.21428571428571427,0.17142857142857143,75,9.526666666666666,0.32666666666666666,107.15857142857143,0.8857142857142857,0.2571428571428571,0.6285714285714286
14.364500000000001,3.3333333333333335,3,3.1666666666666665,0.25333333333333335,0.13333333333333333,0.12,80,9.526666666666666,0.32666666666666666,109.84897777777779,1.1733333333333333,0.3466666666666667,0.8266666666666667
14.933000000000002,3.3333333333333335,3,3.1666666666666665,0.2375,0.125,0.1125,85,9.526666666666666,0.32666666666666666,110.24379166666668,1.2,0.225,0.875
